similarity_sc,levenshtein_sc,similarity_LSTM,levenshtein_LSTM,similarity_markov,levenshtein_markov,similarity_markov_2,levenshtein_markov_2
0.75,31,0.9215686274509803,19,0.8235294117647058,25,0.525,60
0.6351351351351351,40,0.8955223880597015,17,0.8296296296296296,32,0.7333333333333333,52
0.7870967741935484,57,0.8571428571428571,45,0.8129032258064516,59,0.7696969696969697,115
0.7088607594936709,35,0.8354430379746836,25,0.7283950617283951,40,0.5137614678899083,70
0.6559139784946236,54,0.8705882352941177,23,0.6413043478260869,63,0.6190476190476191,71
0.7323420074349443,89,0.7191780821917808,98,0.7610294117647058,120,0.6531986531986532,172
0.838150289017341,48,0.8333333333333334,45,0.8238636363636364,81,0.6336206896551724,183
0.6597222222222222,133,0.7902097902097902,79,0.75177304964539,109,0.7342657342657343,129
0.7936507936507936,27,0.9107142857142857,16,0.8524590163934426,31,0.8387096774193549,36
0.6411290322580645,138,0.8739130434782608,117,0.8157894736842105,115,0.7368421052631579,173
0.7352941176470589,33,0.8721804511278195,19,0.7647058823529411,41,0.726027397260274,47
0.711340206185567,102,0.7448979591836735,76,0.7888888888888889,89,0.5390625,118
0.7475728155339806,27,0.819047619047619,18,0.9381443298969072,23,0.574468085106383,142
0.6666666666666666,30,0.6666666666666666,27,0.7333333333333333,27,0.5882352941176471,24
0.7586206896551724,37,0.8522727272727273,23,0.8045977011494253,39,0.24573378839590443,572
0.8708133971291866,44,0.8663594470046083,43,0.8530805687203792,72,0.688,178
0.5113636363636364,51,0.8571428571428571,28,0.5697674418604651,46,0.6235294117647059,45
0.8888888888888888,2,1.0,0,0.8888888888888888,1,0.7272727272727273,3
0.592,77,0.6692913385826772,53,0.6557377049180327,71,0.5310344827586206,102
0.7588652482269503,33,0.8955223880597015,19,0.8129496402877698,42,0.5260663507109005,128
0.7063197026022305,169,0.8538461538461538,107,0.8060836501901141,159,0.7152777777777778,260
0.6594827586206896,71,0.7310924369747899,59,0.7400881057268722,83,0.6442687747035574,114
0.7183908045977011,77,0.7624309392265194,59,0.815028901734104,97,0.705,124
0.5909090909090909,87,0.6666666666666666,80,0.7225433526011561,90,0.6037735849056604,173
0.8175675675675675,44,0.759493670886076,49,0.7908496732026143,64,0.5833333333333334,108
0.7350427350427351,31,0.9035087719298246,11,0.8807339449541285,34,0.8032786885245902,46
0.6440677966101694,62,0.734375,52,0.6774193548387096,58,0.75,51
0.718562874251497,82,0.8497109826589595,53,0.7891566265060241,83,0.7213114754098361,147
0.6204379562043796,86,0.8588235294117647,38,0.8207171314741036,69,0.6701754385964912,116
0.8103448275862069,41,0.8319327731092437,26,0.8135593220338984,50,0.7704918032786885,53
0.75,31,0.4619883040935672,125,0.7676056338028169,44,0.494949494949495,105
0.6810810810810811,47,0.8587570621468926,32,0.8,54,0.5821596244131455,97
0.6209677419354839,89,0.8326180257510729,43,0.8482142857142857,69,0.5898305084745763,159
0.7452830188679245,73,0.8160377358490566,67,0.784688995215311,83,0.8064516129032258,117
0.7412140575079872,147,0.9292929292929293,68,0.8653198653198653,127,0.7610619469026548,229
0.7358490566037735,53,0.8958333333333334,26,0.7692307692307693,50,0.75,51
0.7142857142857143,157,0.8762886597938144,131,0.824468085106383,148,0.6740088105726872,218
0.7315789473684211,111,0.9184782608695652,58,0.8287292817679558,101,0.7326732673267327,134
0.5605381165919282,174,0.7685185185185185,128,0.7156398104265402,147,0.5809128630705395,209
0.704225352112676,74,0.7793427230046949,52,0.7627906976744186,88,0.6398305084745762,129
0.6095238095238096,166,0.7682119205298014,146,0.7363013698630136,152,0.6229050279329609,280
0.7011494252873564,46,0.8390804597701149,38,0.7560975609756098,46,0.8072289156626506,44
0.7375,82,0.8717948717948718,46,0.7948717948717948,87,0.7078651685393258,155
0.6714975845410628,106,0.7439613526570048,72,0.7563451776649747,102,0.5857740585774058,180
0.7398119122257053,180,0.8651315789473685,104,0.8025889967637541,166,0.790625,179
0.8242424242424242,87,0.8881987577639752,51,0.8853503184713376,93,0.7052631578947368,158
0.7252747252747253,50,0.8313253012048193,24,0.8313253012048193,35,0.7558139534883721,46
0.6901408450704225,218,0.8865030674846626,100,0.8429003021148036,205,0.6699507389162561,462
0.6423841059602649,122,0.8897058823529411,57,0.8315018315018315,109,0.75,146
0.7077625570776256,70,0.7935779816513762,42,0.751131221719457,78,0.6680327868852459,135
0.6695652173913044,32,0.9333333333333333,7,0.7927927927927928,34,0.7642276422764228,68
0.7087912087912088,79,0.8406593406593407,41,0.745945945945946,90,0.7712765957446809,87
0.7065217391304348,33,0.6774193548387096,37,0.7674418604651163,39,0.6847826086956522,52
0.753968253968254,108,0.8306451612903226,71,0.768595041322314,95,0.5154639175257731,251
0.7181818181818181,116,0.9383886255924171,55,0.8009259259259259,111,0.7467811158798283,129
0.73568281938326,151,0.8311688311688312,90,0.8099547511312217,151,0.6344086021505376,379
0.7328767123287672,167,0.924187725631769,83,0.8226950354609929,168,0.7017543859649122,248
0.6388888888888888,71,0.7867298578199052,47,0.7729468599033816,78,0.6460905349794238,116
0.6837060702875399,198,0.8414239482200647,170,0.8464163822525598,174,0.7737704918032787,207
0.757201646090535,130,0.9053497942386831,85,0.8114754098360656,128,0.7195571955719557,147
0.5394736842105263,30,0.72,24,0.581081081081081,33,0.569620253164557,37
0.8571428571428571,2,1.0,0,0.8571428571428571,2,0.8571428571428571,2
0.7931034482758621,18,0.8596491228070176,15,0.8421052631578947,21,0.8596491228070176,21
0.7079646017699115,98,0.8899082568807339,50,0.8571428571428571,84,0.7322175732217573,122
0.5503875968992248,150,0.8076923076923077,72,0.777292576419214,104,0.7682926829268293,114
0.8571428571428571,2,1.0,0,0.8571428571428571,2,0.8571428571428571,2
0.6543778801843319,114,0.8691588785046729,54,0.7914691943127962,101,0.8421052631578947,84
0.5821917808219178,71,0.7006802721088435,61,0.6712328767123288,69,0.6026490066225165,83
0.8529411764705882,46,0.8640776699029126,44,0.8137254901960784,50,0.8235294117647058,53
0.696078431372549,48,0.8181818181818182,32,0.7216494845360825,52,0.7058823529411765,61
0.725,203,0.7727272727272727,135,0.7344398340248963,195,0.5819935691318328,279
0.6602316602316602,90,0.76953125,57,0.7903225806451613,80,0.7635658914728682,111
0.6767123287671233,186,0.8121546961325967,132,0.7742857142857142,173,0.7194805194805195,210
0.6990291262135923,90,0.8984771573604061,44,0.7881773399014779,85,0.672645739910314,143
0.6363636363636364,44,0.7613636363636364,35,0.6666666666666666,42,0.5588235294117647,67
1.0,0,1.0,0,1.0,0,1.0,0
0.6054421768707483,88,0.7615894039735099,79,0.64,99,0.543010752688172,201
0.7674418604651163,27,0.8765432098765432,15,0.8354430379746836,35,0.8048780487804879,37
0.4878048780487805,16,0.6829268292682927,12,0.6,14,0.6666666666666666,13
0.8333333333333334,12,0.9512195121951219,3,0.8571428571428571,19,0.8571428571428571,20
0.7575757575757576,33,0.8260869565217391,23,0.8253968253968254,39,0.828125,40
0.6805555555555556,26,0.7323943661971831,20,0.7027027027027027,36,0.6133333333333333,44
0.5973154362416108,101,0.8275862068965517,51,0.6506849315068494,95,0.68125,122
0.6775510204081633,144,0.88,68,0.8230088495575221,125,0.8407079646017699,121
0.6832298136645962,59,0.8716216216216216,24,0.8783783783783784,53,0.7785234899328859,72
0.6451612903225806,116,0.8608695652173913,51,0.7288135593220338,103,0.725,100
0.5844155844155844,44,0.8769230769230769,19,0.8125,34,0.6582278481012658,48
0.8888888888888888,10,0.6428571428571429,11,0.8888888888888888,9,0.7272727272727273,11
0.616822429906542,67,0.7545454545454545,47,0.6761904761904762,68,0.6857142857142857,71
0.7453416149068323,105,0.8633540372670807,74,0.7672955974842768,111,0.7924528301886793,119
0.3924050632911392,55,0.8115942028985508,27,0.6857142857142857,41,0.7761194029850746,37
0.5925925925925926,45,0.7924528301886793,20,0.78,34,0.8,34
0.9130434782608695,36,0.967391304347826,26,0.9560439560439561,42,0.9456521739130435,46
0.734375,26,0.8181818181818182,21,0.8833333333333333,25,0.7846153846153846,32
0.4,30,0.627906976744186,21,0.575,21,0.6097560975609756,21
0.6181818181818182,77,0.9387755102040817,33,0.7745098039215687,66,0.7981651376146789,71
0.6491228070175439,67,0.883495145631068,33,0.8383838383838383,48,0.8173076923076923,53
0.7131474103585658,99,0.7423076923076923,96,0.7276264591439688,126,0.6267123287671232,182
0.7188612099644128,119,0.8105263157894737,87,0.7672727272727272,129,0.7016949152542373,158
0.65,140,0.7906976744186046,82,0.7337278106508875,123,0.6737967914438503,134
0.75,16,0.46774193548387094,86,0.723404255319149,19,0.32608695652173914,77
0.6598639455782312,84,0.9230769230769231,29,0.8625954198473282,64,0.8787878787878788,65
1.0,0,1.0,0,1.0,0,1.0,0
0.6764705882352942,70,0.8333333333333334,43,0.6730769230769231,67,0.7647058823529411,56
0.6441281138790036,194,0.7846715328467153,136,0.746268656716418,174,0.6472491909385113,307
0.6666666666666666,25,0.9230769230769231,8,0.7313432835820896,26,0.6351351351351351,34
0.8571428571428571,2,1.0,0,0.8571428571428571,2,0.8571428571428571,2
0.7029702970297029,42,0.9,14,0.7857142857142857,41,0.8,42
0.7522123893805309,77,0.8468468468468469,44,0.8181818181818182,76,0.6417910447761194,117
0.7536231884057971,18,0.9264705882352942,6,0.9090909090909091,16,0.6463414634146342,32
0.7830188679245284,30,0.5681818181818182,113,0.7699115044247787,51,0.38650306748466257,158
0.7741935483870968,30,0.8924731182795699,11,0.8241758241758241,36,0.8210526315789474,41
0.7316176470588235,99,0.9455252918287937,43,0.8818897637795275,102,0.8333333333333334,128
0.7216494845360825,143,0.8652482269503546,85,0.855072463768116,124,0.7491749174917491,178
0.6914893617021277,39,0.9166666666666666,13,0.8674698795180723,36,0.8125,45
0.7155172413793104,56,0.8034188034188035,46,0.808695652173913,48,0.7175572519083969,77
0.8120805369127517,34,0.45789473684210524,120,0.6420454545454546,76,0.6185567010309279,238
0.6355140186915887,108,0.8235294117647058,79,0.8232323232323232,94,0.7272727272727273,123
0.776595744680851,26,0.8315789473684211,18,0.8404255319148937,28,0.6548672566371682,55
0.7106598984771574,49,0.9021739130434783,17,0.8378378378378378,55,0.5899581589958159,118
0.6987179487179487,144,0.8767123287671232,79,0.8120805369127517,121,0.695906432748538,178
0.75,177,0.8875379939209727,116,0.8801261829652997,173,0.5856236786469344,560
0.622093023255814,114,0.8313953488372093,84,0.8203592814371258,106,0.7657142857142857,118
0.7629310344827587,64,0.8616071428571429,44,0.7478632478632479,98,0.680161943319838,129
0.5609756097560976,58,0.8552631578947368,23,0.6626506024096386,56,0.5777777777777777,59
0.6909090909090909,132,0.8076923076923077,74,0.7843137254901961,119,0.7788461538461539,116
0.662020905923345,187,0.8256227758007118,104,0.7854545454545454,160,0.825925925925926,153
0.8670520231213873,44,0.8097826086956522,45,0.8033707865168539,72,0.702020202020202,96
0.6134453781512605,94,0.8448275862068966,57,0.7272727272727273,83,0.648854961832061,96
0.6628571428571428,248,0.8757763975155279,129,0.7484662576687117,199,0.6284153005464481,249
0.6601941747572816,76,0.8829787234042553,43,0.8241758241758241,62,0.7938144329896907,65
0.7251908396946565,43,0.888,22,0.8870967741935484,41,0.9416666666666667,31
0.8571428571428571,2,1.0,0,0.8571428571428571,2,0.8571428571428571,2
0.6018518518518519,86,0.8155339805825242,67,0.7572815533980582,75,0.6779661016949152,86
0.7209302325581395,121,0.9278846153846154,57,0.772093023255814,117,0.7899543378995434,105
0.6540284360189573,144,0.8398058252427184,84,0.8341708542713567,126,0.7330097087378641,165
0.7142857142857143,24,0.717391304347826,16,0.6739130434782609,26,0.5,45
0.5514018691588785,51,0.9555555555555556,17,0.7938144329896907,40,0.8631578947368421,35
0.5882352941176471,24,0.75,16,0.5652173913043478,27,0.5066666666666667,30
0.8571428571428571,2,1.0,0,0.8571428571428571,2,0.8571428571428571,2
0.6595744680851063,53,0.8131868131868132,36,0.6989247311827957,53,0.5700934579439252,73
0.6777777777777778,53,0.8089887640449438,40,0.7159090909090909,45,0.7222222222222222,48
0.8571428571428571,2,1.0,0,0.8571428571428571,2,0.8571428571428571,2
0.6318181818181818,125,0.7906976744186046,80,0.6697247706422018,116,0.6796536796536796,144
0.6770428015564203,152,0.7824427480916031,168,0.7661290322580645,143,0.693950177935943,247
0.7056277056277056,238,0.8866213151927438,98,0.8429561200923787,203,0.8075221238938053,260
0.6962962962962963,122,0.7801418439716312,82,0.7153284671532847,111,0.5862068965517241,146
0.6631578947368421,63,0.7934782608695652,37,0.7526881720430108,66,0.7098445595854922,75
1.0,0,1.0,0,1.0,0,0.7,2
0.6067415730337079,35,0.8292682926829268,19,0.6781609195402298,40,0.8072289156626506,34
0.6122448979591837,83,0.8540145985401459,42,0.8102189781021898,73,0.756578947368421,88
0.7337662337662337,103,0.891156462585034,60,0.7933333333333333,92,0.7011494252873564,120
0.6629834254143646,162,0.8611111111111112,99,0.7687861271676301,157,0.7015706806282722,185
0.7247706422018348,76,0.8165137614678899,71,0.759090909090909,91,0.7733333333333333,118
0.6368421052631579,117,0.88268156424581,50,0.7816091954022989,110,0.770949720670391,122
0.7746478873239436,21,0.9014084507042254,16,0.7638888888888888,27,0.6547619047619048,48
0.8888888888888888,12,1.0,0,0.8888888888888888,9,0.7272727272727273,11
0.676829268292683,118,0.875,69,0.73125,111,0.754601226993865,106
0.6524390243902439,100,0.775,80,0.6707317073170732,105,0.6145833333333334,142
0.5955555555555555,162,0.8768472906403941,57,0.7932692307692307,130,0.8037383177570093,161
0.717391304347826,51,0.7985074626865671,38,0.7686567164179104,56,0.6470588235294118,90
0.611764705882353,39,0.9493670886075949,12,0.6705882352941176,38,0.6444444444444445,40
0.6363636363636364,124,0.8785046728971962,69,0.7375565610859729,115,0.7191489361702128,142
0.6989966555183946,126,0.9142857142857143,60,0.8197879858657244,121,0.7348242811501597,178
0.717948717948718,62,0.8513513513513513,29,0.8513513513513513,55,0.881578947368421,54
0.6,113,0.9035087719298246,52,0.7304347826086957,96,0.717948717948718,96
0.7586206896551724,57,0.8076923076923077,56,0.7761904761904762,85,0.7297297297297297,100
0.6815286624203821,105,0.7083333333333334,79,0.6862745098039216,110,0.6201117318435754,138
0.6572104018912529,203,0.9313984168865436,71,0.8877005347593583,169,0.8825065274151436,179
0.6891891891891891,20,0.8082191780821918,16,0.8142857142857143,19,0.6962025316455697,28
0.8888888888888888,24,1.0,12,0.8888888888888888,20,0.7272727272727273,24
0.7413127413127413,96,0.859375,68,0.8514056224899599,90,0.6461038961038961,237
0.7461538461538462,53,0.6853146853146853,57,0.6527777777777778,77,0.5925925925925926,116
0.6408163265306123,196,0.8405172413793104,97,0.7662337662337663,177,0.7405857740585774,218
0.6474820143884892,147,0.8175182481751825,66,0.7313432835820896,122,0.762589928057554,133
0.7846153846153846,38,0.8721804511278195,22,0.8294573643410853,40,0.8120300751879699,41
0.8888888888888888,12,1.0,0,0.8888888888888888,9,0.7272727272727273,11
0.43902439024390244,41,0.8194444444444444,17,0.5,36,0.7236842105263158,29
0.6546762589928058,90,0.875968992248062,42,0.7908745247148289,89,0.7695035460992907,166
0.7686567164179104,74,0.8428571428571429,40,0.8846153846153846,68,0.8636363636363636,62
0.7575757575757576,85,0.8211678832116789,119,0.7675276752767528,125,0.7107142857142857,169
0.5882352941176471,54,0.8346456692913385,32,0.7307692307692307,48,0.6133333333333333,73
0.7705882352941177,72,0.9017341040462428,44,0.8606060606060606,77,0.7313432835820896,210
0.6644736842105263,81,0.8652482269503546,42,0.823943661971831,67,0.6549707602339181,175
0.6020408163265306,99,0.7525773195876289,67,0.7065217391304348,85,0.48507462686567165,140
0.71875,6,0.8125,8,0.6,12,0.475,16
0.714859437751004,146,0.8373015873015873,98,0.7755102040816326,133,0.706959706959707,178
0.6086956521739131,138,0.8698630136986302,58,0.7517241379310344,105,0.7266666666666667,113
0.752,62,0.8699186991869918,46,0.7642276422764228,69,0.6163522012578616,130
0.6028368794326241,58,0.7936507936507936,38,0.8110236220472441,49,0.6891891891891891,89
0.7228915662650602,29,0.9390243902439024,4,0.8395061728395061,26,0.7951807228915663,31
0.723404255319149,62,0.9541984732824428,29,0.7553956834532374,60,0.6134969325153374,84
0.6732673267326733,37,0.9130434782608695,19,0.8404255319148937,33,0.8144329896907216,37
0.5580110497237569,137,0.8313253012048193,74,0.7672955974842768,117,0.72,173
0.6486486486486487,22,0.9264705882352942,7,0.7605633802816901,23,0.6352941176470588,34
0.6,116,0.7578947368421053,56,0.8,82,0.7058823529411765,109
0.7508196721311475,117,0.8489932885906041,92,0.8013245033112583,136,0.7250755287009063,204
0.684,82,0.7871485943775101,63,0.7389558232931727,99,0.5811688311688312,454
0.7326732673267327,35,0.7222222222222222,33,0.7623762376237624,38,0.7211538461538461,52
0.7377049180327869,37,0.7983870967741935,30,0.7723577235772358,42,0.768,47
0.8536585365853658,8,0.9047619047619048,7,0.8571428571428571,10,0.66,17
0.7685185185185185,73,0.8990825688073395,40,0.7777777777777778,69,0.6722689075630253,103
0.7922077922077922,20,0.9436619718309859,7,0.9295774647887324,23,0.4391891891891892,257
0.6511627906976745,78,0.7931034482758621,45,0.7272727272727273,78,0.6054421768707483,112
0.6262626262626263,104,0.8341968911917098,54,0.8172043010752689,84,0.6521739130434783,174
0.8571428571428571,10,0.9473684210526315,4,0.958904109589041,16,0.71875,64
0.7062146892655368,37,0.7921348314606742,28,0.712707182320442,52,0.7043010752688172,62
0.7642276422764228,32,0.8548387096774194,23,0.8278688524590164,35,0.8688524590163934,33
0.7647058823529411,18,0.7450980392156863,18,0.76,24,0.7307692307692307,28
0.7215189873417721,35,0.9256756756756757,14,0.8918918918918919,33,0.7572254335260116,107
0.6527777777777778,40,0.8461538461538461,21,0.828125,29,0.8412698412698413,31
0.7555555555555555,19,0.8888888888888888,61,0.9518072289156626,16,0.9404761904761905,16
0.671875,20,0.7164179104477612,27,0.8135593220338984,19,0.6103896103896104,44
0.7236842105263158,31,0.821917808219178,14,0.8333333333333334,33,0.6875,66
0.6421052631578947,41,0.7472527472527473,29,0.7640449438202247,32,0.7252747252747253,38
0.6081081081081081,39,0.8656716417910447,9,0.7368421052631579,36,0.7162162162162162,34
0.6046511627906976,33,0.7261904761904762,20,0.6987951807228916,31,0.5327102803738317,59
0.7375,26,0.9113924050632911,10,0.7530864197530864,33,0.7023809523809523,47
0.7183098591549296,31,0.875,15,0.8983050847457628,26,0.49523809523809526,91
0.5714285714285714,40,0.7681159420289855,18,0.6438356164383562,38,0.684931506849315,39
0.7014925373134329,23,0.8548387096774194,11,0.8852459016393442,25,0.8028169014084507,38
0.8076923076923077,17,0.9795918367346939,7,0.9183673469387755,17,0.82,29
0.7278911564625851,68,0.9338235294117647,26,0.8642857142857143,69,0.5989583333333334,126
0.6730769230769231,43,0.8350515463917526,28,0.7450980392156863,48,0.7184466019417476,49
